,x,y,z
5344,3.00E-45,-1.69392742,-0.6
5345,3.00E-46,-1.438276616,-0.5
5346,3.00E-47,-1.168255027,-0.4
5347,3.00E-48,-0.88656062,-0.3
5348,3.00E-49,-0.596007992,-0.2
5349,3.00E-50,-0.29950025,-0.1
5350,3.00E-51,9.00E-51,0
5351,3.00E-52,0.29950025,0.1
5352,3.00E-53,0.596007992,0.2
5353,3.00E-54,0.88656062,0.3
5354,3.00E-55,1.168255027,0.4
5355,3.00E-56,1.438276616,0.5
5356,3.00E-57,1.69392742,0.6
5357,3.00E-58,1.932653062,0.7
5358,3.00E-59,2.152068273,0.8
5359,3.00E-60,2.349980729,0.9
5360,3.00E-61,2.524412954,1
5361,3.00E-62,2.67362208,1.1
5362,3.00E-63,2.796117258,1.2
5363,3.00E-64,2.890674556,1.3
5364,3.00E-65,2.95634919,1.4
5365,3.00E-66,2.99248496,1.5
5366,3.00E-67,2.998720809,1.6
5367,3.00E-68,2.974994431,1.7
5368,3.00E-69,2.921542893,1.8
5369,3.00E-70,2.838900263,1.9
5370,3.00E-71,2.72789228,2
5371,3.00E-72,2.5896281,2.1
5372,3.00E-73,2.425489211,2.2
5373,3.00E-74,2.237115637,2.3
5374,3.00E-75,2.026389542,2.4
5375,3.00E-76,1.795416432,2.5
5376,3.00E-77,1.546504115,2.6
5377,3.00E-78,1.282139641,2.7
5378,3.00E-79,1.00496445,2.8
5379,3.00E-80,0.717747988,2.9
5380,3.00E-81,0.423360024,3
5381,3.00E-82,0.124741987,3.1
5382,3.00E-83,-0.17512243,3.2
5383,3.00E-84,-0.473237082,3.3
5384,3.00E-85,-0.766623306,3.4
5385,3.00E-86,-1.052349683,3.5
5386,3.00E-87,-1.32756133,3.6
5387,3.00E-88,-1.589508423,3.7
5388,3.00E-89,-1.835573673,3.8
5389,3.00E-90,-2.063298478,3.9
5390,3.00E-91,-2.270407486,4
5391,3.00E-92,-2.454831333,4.1
5392,3.00E-93,-2.614727317,4.2
5393,3.00E-94,-2.74849781,4.3
5394,3.00E-95,-2.854806222,4.4
5395,3.00E-96,-2.932590353,4.5
5396,3.00E-97,-2.981073011,4.6
5397,3.00E-98,-2.999769773,4.7
5398,3.00E-99,-2.988493827,4.8
5399,3.00E-100,-2.947357838,4.9
5400,0.4,2.981073011,-5
5401,0.04,2.967375782,-4.9
5402,0.004,2.989519904,-4.8
5403,0.0004,2.999754666,-4.7
5404,4.00E-05,2.98105955,-4.6
5405,4.00E-06,2.932587823,-4.5
5406,4.00E-07,2.854805853,-4.4
5407,4.00E-08,2.748497762,-4.3
5408,4.00E-09,2.614727311,-4.2
5409,4.00E-10,2.454831333,-4.1
5410,4.00E-11,2.270407486,-4
5411,4.00E-12,2.063298478,-3.9
5412,4.00E-13,1.835573673,-3.8
5413,4.00E-14,1.589508423,-3.7
5414,4.00E-15,1.32756133,-3.6
5415,4.00E-16,1.052349683,-3.5
5416,4.00E-17,0.766623306,-3.4
5417,4.00E-18,0.473237082,-3.3
5418,4.00E-19,0.17512243,-3.2
5419,4.00E-20,-0.124741987,-3.1
5420,4.00E-21,-0.423360024,-3
5421,4.00E-22,-0.717747988,-2.9
5422,4.00E-23,-1.00496445,-2.8
5423,4.00E-24,-1.282139641,-2.7
5424,4.00E-25,-1.546504115,-2.6
5425,4.00E-26,-1.795416432,-2.5
5426,4.00E-27,-2.026389542,-2.4
5427,4.00E-28,-2.237115637,-2.3
5428,4.00E-29,-2.425489211,-2.2
5429,4.00E-30,-2.5896281,-2.1
5430,4.00E-31,-2.72789228,-2
5431,4.00E-32,-2.838900263,-1.9
5432,4.00E-33,-2.921542893,-1.8
5433,4.00E-34,-2.974994431,-1.7
5434,4.00E-35,-2.998720809,-1.6
5435,4.00E-36,-2.99248496,-1.5
5436,4.00E-37,-2.95634919,-1.4
5437,4.00E-38,-2.890674556,-1.3
5438,4.00E-39,-2.796117258,-1.2
5439,4.00E-40,-2.67362208,-1.1
5440,4.00E-41,-2.524412954,-1
5441,4.00E-42,-2.349980729,-0.9
5442,4.00E-43,-2.152068273,-0.8
5443,4.00E-44,-1.932653062,-0.7
5444,4.00E-45,-1.69392742,-0.6
5445,4.00E-46,-1.438276616,-0.5
5446,4.00E-47,-1.168255027,-0.4
5447,4.00E-48,-0.88656062,-0.3
5448,4.00E-49,-0.596007992,-0.2
5449,4.00E-50,-0.29950025,-0.1
5450,4.00E-51,1.20E-50,0
5451,4.00E-52,0.29950025,0.1
5452,4.00E-53,0.596007992,0.2
5453,4.00E-54,0.88656062,0.3
5454,4.00E-55,1.168255027,0.4
5455,4.00E-56,1.438276616,0.5
5456,4.00E-57,1.69392742,0.6
5457,4.00E-58,1.932653062,0.7
5458,4.00E-59,2.152068273,0.8
5459,4.00E-60,2.349980729,0.9
5460,4.00E-61,2.524412954,1
5461,4.00E-62,2.67362208,1.1
5462,4.00E-63,2.796117258,1.2
5463,4.00E-64,2.890674556,1.3
5464,4.00E-65,2.95634919,1.4
5465,4.00E-66,2.99248496,1.5
5466,4.00E-67,2.998720809,1.6
5467,4.00E-68,2.974994431,1.7
5468,4.00E-69,2.921542893,1.8
5469,4.00E-70,2.838900263,1.9
5470,4.00E-71,2.72789228,2
5471,4.00E-72,2.5896281,2.1
5472,4.00E-73,2.425489211,2.2
5473,4.00E-74,2.237115637,2.3
5474,4.00E-75,2.026389542,2.4
5475,4.00E-76,1.795416432,2.5
5476,4.00E-77,1.546504115,2.6
5477,4.00E-78,1.282139641,2.7
5478,4.00E-79,1.00496445,2.8
5479,4.00E-80,0.717747988,2.9
5480,4.00E-81,0.423360024,3
5481,4.00E-82,0.124741987,3.1
5482,4.00E-83,-0.17512243,3.2
5483,4.00E-84,-0.473237082,3.3
5484,4.00E-85,-0.766623306,3.4
5485,4.00E-86,-1.052349683,3.5
5486,4.00E-87,-1.32756133,3.6
5487,4.00E-88,-1.589508423,3.7
5488,4.00E-89,-1.835573673,3.8
5489,4.00E-90,-2.063298478,3.9
5490,4.00E-91,-2.270407486,4
5491,4.00E-92,-2.454831333,4.1
5492,4.00E-93,-2.614727317,4.2
5493,4.00E-94,-2.74849781,4.3
5494,4.00E-95,-2.854806222,4.4
5495,4.00E-96,-2.932590353,4.5
5496,4.00E-97,-2.981073011,4.6
5497,4.00E-98,-2.999769773,4.7
5498,4.00E-99,-2.988493827,4.8
5499,4.00E-100,-2.947357838,4.9
5500,0.5,2.932590353,-5
5501,0.05,2.971639608,-4.9
5502,0.005,2.98976895,-4.8
5503,0.0005,2.999750815,-4.7
5504,5.00E-05,2.981056184,-4.6
5505,5.00E-06,2.932587191,-4.5
5506,5.00E-07,2.854805761,-4.4
5507,5.00E-08,2.74849775,-4.3
5508,5.00E-09,2.61472731,-4.2
5509,5.00E-10,2.454831332,-4.1
5510,5.00E-11,2.270407486,-4
5511,5.00E-12,2.063298478,-3.9
5512,5.00E-13,1.835573673,-3.8
5513,5.00E-14,1.589508423,-3.7
5514,5.00E-15,1.32756133,-3.6
5515,5.00E-16,1.052349683,-3.5
5516,5.00E-17,0.766623306,-3.4
5517,5.00E-18,0.473237082,-3.3
5518,5.00E-19,0.17512243,-3.2
5519,5.00E-20,-0.124741987,-3.1
5520,5.00E-21,-0.423360024,-3
5521,5.00E-22,-0.717747988,-2.9
5522,5.00E-23,-1.00496445,-2.8
5523,5.00E-24,-1.282139641,-2.7
5524,5.00E-25,-1.546504115,-2.6
5525,5.00E-26,-1.795416432,-2.5
5526,5.00E-27,-2.026389542,-2.4
5527,5.00E-28,-2.237115637,-2.3
5528,5.00E-29,-2.425489211,-2.2
5529,5.00E-30,-2.5896281,-2.1
5530,5.00E-31,-2.72789228,-2
5531,5.00E-32,-2.838900263,-1.9
5532,5.00E-33,-2.921542893,-1.8
5533,5.00E-34,-2.974994431,-1.7
5534,5.00E-35,-2.998720809,-1.6
5535,5.00E-36,-2.99248496,-1.5
5536,5.00E-37,-2.95634919,-1.4
5537,5.00E-38,-2.890674556,-1.3
5538,5.00E-39,-2.796117258,-1.2
5539,5.00E-40,-2.67362208,-1.1
5540,5.00E-41,-2.524412954,-1
5541,5.00E-42,-2.349980729,-0.9
5542,5.00E-43,-2.152068273,-0.8
5543,5.00E-44,-1.932653062,-0.7
5544,5.00E-45,-1.69392742,-0.6
5545,5.00E-46,-1.438276616,-0.5
5546,5.00E-47,-1.168255027,-0.4
5547,5.00E-48,-0.88656062,-0.3
5548,5.00E-49,-0.596007992,-0.2
5549,5.00E-50,-0.29950025,-0.1
5550,5.00E-51,1.50E-50,0
5551,5.00E-52,0.29950025,0.1
5552,5.00E-53,0.596007992,0.2
5553,5.00E-54,0.88656062,0.3
5554,5.00E-55,1.168255027,0.4
5555,5.00E-56,1.438276616,0.5
5556,5.00E-57,1.69392742,0.6
5557,5.00E-58,1.932653062,0.7
5558,5.00E-59,2.152068273,0.8
5559,5.00E-60,2.349980729,0.9
5560,5.00E-61,2.524412954,1
5561,5.00E-62,2.67362208,1.1
5562,5.00E-63,2.796117258,1.2
5563,5.00E-64,2.890674556,1.3
5564,5.00E-65,2.95634919,1.4
5565,5.00E-66,2.99248496,1.5
5566,5.00E-67,2.998720809,1.6
5567,5.00E-68,2.974994431,1.7
5568,5.00E-69,2.921542893,1.8
5569,5.00E-70,2.838900263,1.9
5570,5.00E-71,2.72789228,2
5571,5.00E-72,2.5896281,2.1
5572,5.00E-73,2.425489211,2.2
5573,5.00E-74,2.237115637,2.3
5574,5.00E-75,2.026389542,2.4
5575,5.00E-76,1.795416432,2.5
5576,5.00E-77,1.546504115,2.6
5577,5.00E-78,1.282139641,2.7
5578,5.00E-79,1.00496445,2.8
5579,5.00E-80,0.717747988,2.9
5580,5.00E-81,0.423360024,3
5581,5.00E-82,0.124741987,3.1
5582,5.00E-83,-0.17512243,3.2
5583,5.00E-84,-0.473237082,3.3
5584,5.00E-85,-0.766623306,3.4
5585,5.00E-86,-1.052349683,3.5
5586,5.00E-87,-1.32756133,3.6
5587,5.00E-88,-1.589508423,3.7
5588,5.00E-89,-1.835573673,3.8
5589,5.00E-90,-2.063298478,3.9
5590,5.00E-91,-2.270407486,4
5591,5.00E-92,-2.454831333,4.1
5592,5.00E-93,-2.614727317,4.2
5593,5.00E-94,-2.74849781,4.3
5594,5.00E-95,-2.854806222,4.4
5595,5.00E-96,-2.932590353,4.5
5596,5.00E-97,-2.981073011,4.6
5597,5.00E-98,-2.999769773,4.7
5598,5.00E-99,-2.988493827,4.8
5599,5.00E-100,-2.947357838,4.9
5600,0.6,2.854806222,-5
5601,0.06,2.975606272,-4.9
5602,0.006,2.990015006,-4.8
5603,0.0006,2.999746933,-4.7
5604,6.00E-05,2.981052818,-4.6
5605,6.00E-06,2.932586559,-4.5
5606,6.00E-07,2.854805668,-4.4
5607,6.00E-08,2.748497738,-4.3
5608,6.00E-09,2.614727308,-4.2
5609,6.00E-10,2.454831332,-4.1
5610,6.00E-11,2.270407486,-4
5611,6.00E-12,2.063298478,-3.9
5612,6.00E-13,1.835573673,-3.8
5613,6.00E-14,1.589508423,-3.7
5614,6.00E-15,1.32756133,-3.6
5615,6.00E-16,1.052349683,-3.5
5616,6.00E-17,0.766623306,-3.4
5617,6.00E-18,0.473237082,-3.3
5618,6.00E-19,0.17512243,-3.2
5619,6.00E-20,-0.124741987,-3.1
5620,6.00E-21,-0.423360024,-3
5621,6.00E-22,-0.717747988,-2.9
5622,6.00E-23,-1.00496445,-2.8
5623,6.00E-24,-1.282139641,-2.7
5624,6.00E-25,-1.546504115,-2.6
5625,6.00E-26,-1.795416432,-2.5
5626,6.00E-27,-2.026389542,-2.4
5627,6.00E-28,-2.237115637,-2.3
5628,6.00E-29,-2.425489211,-2.2
5629,6.00E-30,-2.5896281,-2.1
5630,6.00E-31,-2.72789228,-2
5631,6.00E-32,-2.838900263,-1.9
5632,6.00E-33,-2.921542893,-1.8
5633,6.00E-34,-2.974994431,-1.7
5634,6.00E-35,-2.998720809,-1.6
5635,6.00E-36,-2.99248496,-1.5
5636,6.00E-37,-2.95634919,-1.4
5637,6.00E-38,-2.890674556,-1.3
5638,6.00E-39,-2.796117258,-1.2
5639,6.00E-40,-2.67362208,-1.1
5640,6.00E-41,-2.524412954,-1
5641,6.00E-42,-2.349980729,-0.9
5642,6.00E-43,-2.152068273,-0.8
5643,6.00E-44,-1.932653062,-0.7
5644,6.00E-45,-1.69392742,-0.6
5645,6.00E-46,-1.438276616,-0.5
5646,6.00E-47,-1.168255027,-0.4
5647,6.00E-48,-0.88656062,-0.3
5648,6.00E-49,-0.596007992,-0.2
5649,6.00E-50,-0.29950025,-0.1
5650,6.00E-51,1.80E-50,0
5651,6.00E-52,0.29950025,0.1
5652,6.00E-53,0.596007992,0.2
5653,6.00E-54,0.88656062,0.3
5654,6.00E-55,1.168255027,0.4
5655,6.00E-56,1.438276616,0.5
5656,6.00E-57,1.69392742,0.6
5657,6.00E-58,1.932653062,0.7
5658,6.00E-59,2.152068273,0.8
5659,6.00E-60,2.349980729,0.9
5660,6.00E-61,2.524412954,1
5661,6.00E-62,2.67362208,1.1
5662,6.00E-63,2.796117258,1.2
5663,6.00E-64,2.890674556,1.3
5664,6.00E-65,2.95634919,1.4
5665,6.00E-66,2.99248496,1.5
5666,6.00E-67,2.998720809,1.6
5667,6.00E-68,2.974994431,1.7
5668,6.00E-69,2.921542893,1.8
5669,6.00E-70,2.838900263,1.9
5670,6.00E-71,2.72789228,2
5671,6.00E-72,2.5896281,2.1
5672,6.00E-73,2.425489211,2.2
5673,6.00E-74,2.237115637,2.3
5674,6.00E-75,2.026389542,2.4
5675,6.00E-76,1.795416432,2.5
5676,6.00E-77,1.546504115,2.6
5677,6.00E-78,1.282139641,2.7
5678,6.00E-79,1.00496445,2.8
5679,6.00E-80,0.717747988,2.9
5680,6.00E-81,0.423360024,3
5681,6.00E-82,0.124741987,3.1
5682,6.00E-83,-0.17512243,3.2
5683,6.00E-84,-0.473237082,3.3
5684,6.00E-85,-0.766623306,3.4
5685,6.00E-86,-1.052349683,3.5
5686,6.00E-87,-1.32756133,3.6
5687,6.00E-88,-1.589508423,3.7
5688,6.00E-89,-1.835573673,3.8
5689,6.00E-90,-2.063298478,3.9
5690,6.00E-91,-2.270407486,4
5691,6.00E-92,-2.454831333,4.1
5692,6.00E-93,-2.614727317,4.2
5693,6.00E-94,-2.74849781,4.3
5694,6.00E-95,-2.854806222,4.4
5695,6.00E-96,-2.932590353,4.5
5696,6.00E-97,-2.981073011,4.6
5697,6.00E-98,-2.999769773,4.7
5698,6.00E-99,-2.988493827,4.8
5699,6.00E-100,-2.947357838,4.9
5700,0.7,2.74849781,-5
5701,0.07,2.979275378,-4.9
5702,0.007,2.990258072,-4.8
5703,0.0007,2.999743022,-4.7
5704,7.00E-05,2.981049452,-4.6
5705,7.00E-06,2.932585926,-4.5
5706,7.00E-07,2.854805576,-4.4
5707,7.00E-08,2.748497726,-4.3
5708,7.00E-09,2.614727307,-4.2
5709,7.00E-10,2.454831332,-4.1
5710,7.00E-11,2.270407486,-4
5711,7.00E-12,2.063298478,-3.9
5712,7.00E-13,1.835573673,-3.8
5713,7.00E-14,1.589508423,-3.7
5714,7.00E-15,1.32756133,-3.6
5715,7.00E-16,1.052349683,-3.5
5716,7.00E-17,0.766623306,-3.4
5717,7.00E-18,0.473237082,-3.3
5718,7.00E-19,0.17512243,-3.2
5719,7.00E-20,-0.124741987,-3.1
5720,7.00E-21,-0.423360024,-3
5721,7.00E-22,-0.717747988,-2.9
5722,7.00E-23,-1.00496445,-2.8
5723,7.00E-24,-1.282139641,-2.7
5724,7.00E-25,-1.546504115,-2.6
5725,7.00E-26,-1.795416432,-2.5
5726,7.00E-27,-2.026389542,-2.4
5727,7.00E-28,-2.237115637,-2.3
5728,7.00E-29,-2.425489211,-2.2
5729,7.00E-30,-2.5896281,-2.1
5730,7.00E-31,-2.72789228,-2
5731,7.00E-32,-2.838900263,-1.9
5732,7.00E-33,-2.921542893,-1.8
5733,7.00E-34,-2.974994431,-1.7
5734,7.00E-35,-2.998720809,-1.6
5735,7.00E-36,-2.99248496,-1.5
5736,7.00E-37,-2.95634919,-1.4
5737,7.00E-38,-2.890674556,-1.3
5738,7.00E-39,-2.796117258,-1.2
5739,7.00E-40,-2.67362208,-1.1
5740,7.00E-41,-2.524412954,-1
5741,7.00E-42,-2.349980729,-0.9
5742,7.00E-43,-2.152068273,-0.8
5743,7.00E-44,-1.932653062,-0.7
5744,7.00E-45,-1.69392742,-0.6
5745,7.00E-46,-1.438276616,-0.5
5746,7.00E-47,-1.168255027,-0.4
5747,7.00E-48,-0.88656062,-0.3
5748,7.00E-49,-0.596007992,-0.2
5749,7.00E-50,-0.29950025,-0.1
5750,7.00E-51,2.10E-50,0
5751,7.00E-52,0.29950025,0.1
5752,7.00E-53,0.596007992,0.2
5753,7.00E-54,0.88656062,0.3
5754,7.00E-55,1.168255027,0.4
5755,7.00E-56,1.438276616,0.5
5756,7.00E-57,1.69392742,0.6
5757,7.00E-58,1.932653062,0.7
5758,7.00E-59,2.152068273,0.8
5759,7.00E-60,2.349980729,0.9
5760,7.00E-61,2.524412954,1
5761,7.00E-62,2.67362208,1.1
5762,7.00E-63,2.796117258,1.2
5763,7.00E-64,2.890674556,1.3
5764,7.00E-65,2.95634919,1.4
5765,7.00E-66,2.99248496,1.5
5766,7.00E-67,2.998720809,1.6
5767,7.00E-68,2.974994431,1.7
5768,7.00E-69,2.921542893,1.8
5769,7.00E-70,2.838900263,1.9
5770,7.00E-71,2.72789228,2
5771,7.00E-72,2.5896281,2.1
5772,7.00E-73,2.425489211,2.2
5773,7.00E-74,2.237115637,2.3
5774,7.00E-75,2.026389542,2.4
5775,7.00E-76,1.795416432,2.5
5776,7.00E-77,1.546504115,2.6
5777,7.00E-78,1.282139641,2.7
5778,7.00E-79,1.00496445,2.8
5779,7.00E-80,0.717747988,2.9
5780,7.00E-81,0.423360024,3
5781,7.00E-82,0.124741987,3.1
5782,7.00E-83,-0.17512243,3.2
5783,7.00E-84,-0.473237082,3.3
5784,7.00E-85,-0.766623306,3.4
5785,7.00E-86,-1.052349683,3.5
5786,7.00E-87,-1.32756133,3.6
5787,7.00E-88,-1.589508423,3.7
5788,7.00E-89,-1.835573673,3.8
5789,7.00E-90,-2.063298478,3.9
5790,7.00E-91,-2.270407486,4
5791,7.00E-92,-2.454831333,4.1
5792,7.00E-93,-2.614727317,4.2
5793,7.00E-94,-2.74849781,4.3
5794,7.00E-95,-2.854806222,4.4
5795,7.00E-96,-2.932590353,4.5
5796,7.00E-97,-2.981073011,4.6
5797,7.00E-98,-2.999769773,4.7
5798,7.00E-99,-2.988493827,4.8
5799,7.00E-100,-2.947357838,4.9
5800,0.8,2.614727317,-5
5801,0.08,2.982646559,-4.9
5802,0.008,2.990498148,-4.8
5803,0.0008,2.99973908,-4.7
5804,8.00E-05,2.981046085,-4.6
5805,8.00E-06,2.932585294,-4.5
5806,8.00E-07,2.854805484,-4.4
5807,8.00E-08,2.748497714,-4.3
5808,8.00E-09,2.614727305,-4.2
5809,8.00E-10,2.454831332,-4.1
5810,8.00E-11,2.270407486,-4
5811,8.00E-12,2.063298478,-3.9
5812,8.00E-13,1.835573673,-3.8
5813,8.00E-14,1.589508423,-3.7
5814,8.00E-15,1.32756133,-3.6
5815,8.00E-16,1.052349683,-3.5
5816,8.00E-17,0.766623306,-3.4
5817,8.00E-18,0.473237082,-3.3
5818,8.00E-19,0.17512243,-3.2
5819,8.00E-20,-0.124741987,-3.1
5820,8.00E-21,-0.423360024,-3
5821,8.00E-22,-0.717747988,-2.9
5822,8.00E-23,-1.00496445,-2.8
5823,8.00E-24,-1.282139641,-2.7
5824,8.00E-25,-1.546504115,-2.6
5825,8.00E-26,-1.795416432,-2.5
5826,8.00E-27,-2.026389542,-2.4
5827,8.00E-28,-2.237115637,-2.3
5828,8.00E-29,-2.425489211,-2.2
5829,8.00E-30,-2.5896281,-2.1
5830,8.00E-31,-2.72789228,-2
5831,8.00E-32,-2.838900263,-1.9
5832,8.00E-33,-2.921542893,-1.8
5833,8.00E-34,-2.974994431,-1.7
5834,8.00E-35,-2.998720809,-1.6
5835,8.00E-36,-2.99248496,-1.5
5836,8.00E-37,-2.95634919,-1.4
5837,8.00E-38,-2.890674556,-1.3
5838,8.00E-39,-2.796117258,-1.2
5839,8.00E-40,-2.67362208,-1.1
5840,8.00E-41,-2.524412954,-1
5841,8.00E-42,-2.349980729,-0.9
5842,8.00E-43,-2.152068273,-0.8
5843,8.00E-44,-1.932653062,-0.7
5844,8.00E-45,-1.69392742,-0.6
5845,8.00E-46,-1.438276616,-0.5
5846,8.00E-47,-1.168255027,-0.4
5847,8.00E-48,-0.88656062,-0.3
5848,8.00E-49,-0.596007992,-0.2
5849,8.00E-50,-0.29950025,-0.1
5850,8.00E-51,2.40E-50,0
5851,8.00E-52,0.29950025,0.1
5852,8.00E-53,0.596007992,0.2
5853,8.00E-54,0.88656062,0.3
5854,8.00E-55,1.168255027,0.4
5855,8.00E-56,1.438276616,0.5
5856,8.00E-57,1.69392742,0.6
5857,8.00E-58,1.932653062,0.7
5858,8.00E-59,2.152068273,0.8
5859,8.00E-60,2.349980729,0.9
5860,8.00E-61,2.524412954,1
5861,8.00E-62,2.67362208,1.1
5862,8.00E-63,2.796117258,1.2
5863,8.00E-64,2.890674556,1.3
5864,8.00E-65,2.95634919,1.4
5865,8.00E-66,2.99248496,1.5
5866,8.00E-67,2.998720809,1.6
5867,8.00E-68,2.974994431,1.7
5868,8.00E-69,2.921542893,1.8
5869,8.00E-70,2.838900263,1.9
5870,8.00E-71,2.72789228,2
5871,8.00E-72,2.5896281,2.1
5872,8.00E-73,2.425489211,2.2
5873,8.00E-74,2.237115637,2.3
5874,8.00E-75,2.026389542,2.4
5875,8.00E-76,1.795416432,2.5
5876,8.00E-77,1.546504115,2.6
5877,8.00E-78,1.282139641,2.7
5878,8.00E-79,1.00496445,2.8
5879,8.00E-80,0.717747988,2.9
5880,8.00E-81,0.423360024,3
5881,8.00E-82,0.124741987,3.1
5882,8.00E-83,-0.17512243,3.2
5883,8.00E-84,-0.473237082,3.3
5884,8.00E-85,-0.766623306,3.4
5885,8.00E-86,-1.052349683,3.5
5886,8.00E-87,-1.32756133,3.6
5887,8.00E-88,-1.589508423,3.7
5888,8.00E-89,-1.835573673,3.8
5889,8.00E-90,-2.063298478,3.9
5890,8.00E-91,-2.270407486,4
5891,8.00E-92,-2.454831333,4.1
5892,8.00E-93,-2.614727317,4.2
5893,8.00E-94,-2.74849781,4.3
5894,8.00E-95,-2.854806222,4.4
5895,8.00E-96,-2.932590353,4.5
5896,8.00E-97,-2.981073011,4.6
5897,8.00E-98,-2.999769773,4.7
5898,8.00E-99,-2.988493827,4.8
5899,8.00E-100,-2.947357838,4.9
5900,0.9,2.454831333,-5
5901,0.09,2.985719477,-4.9
5902,0.009,2.990735234,-4.8
5903,0.0009,2.999735108,-4.7
5904,9.00E-05,2.981042718,-4.6
5905,9.00E-06,2.932584661,-4.5
5906,9.00E-07,2.854805392,-4.4
5907,9.00E-08,2.748497702,-4.3
5908,9.00E-09,2.614727304,-4.2
5909,9.00E-10,2.454831332,-4.1
5910,9.00E-11,2.270407486,-4
5911,9.00E-12,2.063298478,-3.9
5912,9.00E-13,1.835573673,-3.8
5913,9.00E-14,1.589508423,-3.7
5914,9.00E-15,1.32756133,-3.6
5915,9.00E-16,1.052349683,-3.5
5916,9.00E-17,0.766623306,-3.4
5917,9.00E-18,0.473237082,-3.3
5918,9.00E-19,0.17512243,-3.2
5919,9.00E-20,-0.124741987,-3.1
5920,9.00E-21,-0.423360024,-3
5921,9.00E-22,-0.717747988,-2.9
5922,9.00E-23,-1.00496445,-2.8
5923,9.00E-24,-1.282139641,-2.7
5924,9.00E-25,-1.546504115,-2.6
5925,9.00E-26,-1.795416432,-2.5
5926,9.00E-27,-2.026389542,-2.4
5927,9.00E-28,-2.237115637,-2.3
5928,9.00E-29,-2.425489211,-2.2
5929,9.00E-30,-2.5896281,-2.1
5930,9.00E-31,-2.72789228,-2
5931,9.00E-32,-2.838900263,-1.9
5932,9.00E-33,-2.921542893,-1.8
5933,9.00E-34,-2.974994431,-1.7
5934,9.00E-35,-2.998720809,-1.6
5935,9.00E-36,-2.99248496,-1.5
5936,9.00E-37,-2.95634919,-1.4
5937,9.00E-38,-2.890674556,-1.3
5938,9.00E-39,-2.796117258,-1.2
5939,9.00E-40,-2.67362208,-1.1
5940,9.00E-41,-2.524412954,-1
5941,9.00E-42,-2.349980729,-0.9
5942,9.00E-43,-2.152068273,-0.8
5943,9.00E-44,-1.932653062,-0.7
5944,9.00E-45,-1.69392742,-0.6
5945,9.00E-46,-1.438276616,-0.5
5946,9.00E-47,-1.168255027,-0.4
5947,9.00E-48,-0.88656062,-0.3
5948,9.00E-49,-0.596007992,-0.2
5949,9.00E-50,-0.29950025,-0.1
5950,9.00E-51,2.70E-50,0
5951,9.00E-52,0.29950025,0.1
5952,9.00E-53,0.596007992,0.2
5953,9.00E-54,0.88656062,0.3
5954,9.00E-55,1.168255027,0.4
5955,9.00E-56,1.438276616,0.5
5956,9.00E-57,1.69392742,0.6
5957,9.00E-58,1.932653062,0.7
5958,9.00E-59,2.152068273,0.8
5959,9.00E-60,2.349980729,0.9
5960,9.00E-61,2.524412954,1
5961,9.00E-62,2.67362208,1.1
5962,9.00E-63,2.796117258,1.2
5963,9.00E-64,2.890674556,1.3
5964,9.00E-65,2.95634919,1.4
5965,9.00E-66,2.99248496,1.5
5966,9.00E-67,2.998720809,1.6
5967,9.00E-68,2.974994431,1.7
5968,9.00E-69,2.921542893,1.8
5969,9.00E-70,2.838900263,1.9
5970,9.00E-71,2.72789228,2
5971,9.00E-72,2.5896281,2.1
5972,9.00E-73,2.425489211,2.2
5973,9.00E-74,2.237115637,2.3
5974,9.00E-75,2.026389542,2.4
5975,9.00E-76,1.795416432,2.5
5976,9.00E-77,1.546504115,2.6
5977,9.00E-78,1.282139641,2.7
5978,9.00E-79,1.00496445,2.8
5979,9.00E-80,0.717747988,2.9
5980,9.00E-81,0.423360024,3
5981,9.00E-82,0.124741987,3.1
5982,9.00E-83,-0.17512243,3.2
5983,9.00E-84,-0.473237082,3.3
5984,9.00E-85,-0.766623306,3.4
5985,9.00E-86,-1.052349683,3.5
5986,9.00E-87,-1.32756133,3.6
5987,9.00E-88,-1.589508423,3.7
5988,9.00E-89,-1.835573673,3.8
5989,9.00E-90,-2.063298478,3.9
5990,9.00E-91,-2.270407486,4
5991,9.00E-92,-2.454831333,4.1
5992,9.00E-93,-2.614727317,4.2
5993,9.00E-94,-2.74849781,4.3
5994,9.00E-95,-2.854806222,4.4
5995,9.00E-96,-2.932590353,4.5
5996,9.00E-97,-2.981073011,4.6
5997,9.00E-98,-2.999769773,4.7
5998,9.00E-99,-2.988493827,4.8
5999,9.00E-100,-2.947357838,4.9
6000,1,2.270407486,-5
6001,0.1,2.988493827,-4.9
6002,0.01,2.990969329,-4.8
6003,0.001,2.999731107,-4.7
6004,0.0001,2.98103935,-4.6
6005,1.00E-05,2.932584029,-4.5
6006,1.00E-06,2.8548053,-4.4
6007,1.00E-07,2.74849769,-4.3
6008,1.00E-08,2.614727303,-4.2
6009,1.00E-09,2.454831331,-4.1
6010,1.00E-10,2.270407486,-4
6011,1.00E-11,2.063298478,-3.9
6012,1.00E-12,1.835573673,-3.8
6013,1.00E-13,1.589508423,-3.7
6014,1.00E-14,1.32756133,-3.6
6015,1.00E-15,1.052349683,-3.5
6016,1.00E-16,0.766623306,-3.4
6017,1.00E-17,0.473237082,-3.3
6018,1.00E-18,0.17512243,-3.2
6019,1.00E-19,-0.124741987,-3.1
6020,1.00E-20,-0.423360024,-3
